,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Sales
383912,570093,22727,ALARM CLOCK BAKELIKE RED ,1,10/7/2011 11:55,3.75,18096.0,United Kingdom,3.75
383931,570093,22729,ALARM CLOCK BAKELIKE ORANGE,1,10/7/2011 11:55,3.75,18096.0,United Kingdom,3.75
383932,570093,22728,ALARM CLOCK BAKELIKE PINK,2,10/7/2011 11:55,3.75,18096.0,United Kingdom,7.5
383945,570093,22728,ALARM CLOCK BAKELIKE PINK,1,10/7/2011 11:55,3.75,18096.0,United Kingdom,3.75
384316,570116,22727,ALARM CLOCK BAKELIKE RED ,1,10/7/2011 12:38,3.75,12856.0,United Kingdom,3.75
384317,570116,22726,ALARM CLOCK BAKELIKE GREEN,1,10/7/2011 12:38,3.75,12856.0,United Kingdom,3.75
384451,570126,23342,MINT DINER WALL CLOCK,1,10/7/2011 13:16,8.5,16910.0,United Kingdom,8.5
384452,570126,22191,IVORY DINER WALL CLOCK,1,10/7/2011 13:16,8.5,16910.0,United Kingdom,8.5
384453,570126,22193,RED DINER WALL CLOCK,1,10/7/2011 13:16,8.5,16910.0,United Kingdom,8.5
384569,570129,22726,ALARM CLOCK BAKELIKE GREEN,4,10/7/2011 13:34,3.75,12885.0,United Kingdom,15.0
384570,570129,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,10/7/2011 13:34,3.75,12885.0,United Kingdom,15.0
384849,570183,22193,RED DINER WALL CLOCK,2,10/7/2011 14:43,8.5,15208.0,United Kingdom,17.0
385370,570197,22729,ALARM CLOCK BAKELIKE ORANGE,1,10/7/2011 15:45,3.75,13755.0,United Kingdom,3.75
385371,570197,22726,ALARM CLOCK BAKELIKE GREEN,1,10/7/2011 15:45,3.75,13755.0,United Kingdom,3.75
385394,570197,22192,BLUE DINER WALL CLOCK,1,10/7/2011 15:45,8.5,13755.0,United Kingdom,8.5
385398,570197,84663A,GRASS HOPPER WOODEN WALL CLOCK ,2,10/7/2011 15:45,0.79,13755.0,United Kingdom,1.58
385786,570215,23342,MINT DINER WALL CLOCK,1,10/9/2011 11:53,8.5,16066.0,United Kingdom,8.5
385787,570215,22193,RED DINER WALL CLOCK,1,10/9/2011 11:53,8.5,16066.0,United Kingdom,8.5
386008,570223,23178,JAM CLOCK MAGNET,6,10/9/2011 13:11,2.89,15787.0,United Kingdom,17.34
386037,570224,22730,ALARM CLOCK BAKELIKE IVORY,2,10/9/2011 13:15,3.75,16931.0,United Kingdom,7.5
386062,570224,22191,IVORY DINER WALL CLOCK,1,10/9/2011 13:15,8.5,16931.0,United Kingdom,8.5
386195,570229,22728,ALARM CLOCK BAKELIKE PINK,1,10/9/2011 13:30,3.75,15756.0,United Kingdom,3.75
386627,570241,84663A,GRASS HOPPER WOODEN WALL CLOCK ,4,10/9/2011 15:24,0.79,14801.0,United Kingdom,3.16
386818,570247,22191,IVORY DINER WALL CLOCK,2,10/10/2011 8:23,8.5,15193.0,United Kingdom,17.0
386819,570247,22193,RED DINER WALL CLOCK,2,10/10/2011 8:23,8.5,15193.0,United Kingdom,17.0
386821,570247,23317,BLUE REFECTORY CLOCK ,2,10/10/2011 8:23,9.95,15193.0,United Kingdom,19.9
386822,570247,23316,RED REFECTORY CLOCK ,2,10/10/2011 8:23,9.95,15193.0,United Kingdom,19.9
386823,570247,23315,IVORY REFECTORY CLOCK,2,10/10/2011 8:23,9.95,15193.0,United Kingdom,19.9
386976,570257,22730,ALARM CLOCK BAKELIKE IVORY,6,10/10/2011 9:56,3.75,13767.0,United Kingdom,22.5
386977,570257,22726,ALARM CLOCK BAKELIKE GREEN,12,10/10/2011 9:56,3.75,13767.0,United Kingdom,45.0
386978,570257,22727,ALARM CLOCK BAKELIKE RED ,12,10/10/2011 9:56,3.75,13767.0,United Kingdom,45.0
387198,570271,22728,ALARM CLOCK BAKELIKE PINK,6,10/10/2011 10:29,3.75,13756.0,United Kingdom,22.5
387199,570271,22726,ALARM CLOCK BAKELIKE GREEN,6,10/10/2011 10:29,3.75,13756.0,United Kingdom,22.5
387339,570284,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,10/10/2011 11:30,3.75,14419.0,United Kingdom,3.75
387340,570284,22726,ALARM CLOCK BAKELIKE GREEN,1,10/10/2011 11:30,3.75,14419.0,United Kingdom,3.75
387628,570342,22193,RED DINER WALL CLOCK,3,10/10/2011 12:26,8.5,17706.0,United Kingdom,25.5
387629,570342,22191,IVORY DINER WALL CLOCK,3,10/10/2011 12:26,8.5,17706.0,United Kingdom,25.5
387798,570388,22728,ALARM CLOCK BAKELIKE PINK,4,10/10/2011 12:37,3.75,14911.0,EIRE,15.0
387799,570388,23342,MINT DINER WALL CLOCK,2,10/10/2011 12:37,8.5,14911.0,EIRE,17.0
387800,570388,23341,PINK DINER WALL CLOCK,2,10/10/2011 12:37,8.5,14911.0,EIRE,17.0
388448,570428,22728,ALARM CLOCK BAKELIKE PINK,1,10/10/2011 14:02,3.75,15553.0,United Kingdom,3.75
388471,570430,23315,IVORY REFECTORY CLOCK,1,10/10/2011 14:25,9.95,15886.0,United Kingdom,9.95
388666,570448,22191,IVORY DINER WALL CLOCK,2,10/10/2011 14:55,8.5,13224.0,United Kingdom,17.0
388667,570448,22193,RED DINER WALL CLOCK,2,10/10/2011 14:55,8.5,13224.0,United Kingdom,17.0
388668,570448,23342,MINT DINER WALL CLOCK,2,10/10/2011 14:55,8.5,13224.0,United Kingdom,17.0
388669,570448,22192,BLUE DINER WALL CLOCK,2,10/10/2011 14:55,8.5,13224.0,United Kingdom,17.0
388670,570448,23341,PINK DINER WALL CLOCK,2,10/10/2011 14:55,8.5,13224.0,United Kingdom,17.0
389157,570465,22728,ALARM CLOCK BAKELIKE PINK,1,10/10/2011 16:02,7.46,,United Kingdom,7.46
389322,570466,23178,JAM CLOCK MAGNET,2,10/10/2011 16:03,2.89,16791.0,United Kingdom,5.78
389455,570472,22193,RED DINER WALL CLOCK,1,10/10/2011 16:38,8.5,,United Kingdom,8.5
389463,570473,22726,ALARM CLOCK BAKELIKE GREEN,1,10/10/2011 16:41,3.75,,United Kingdom,3.75
389743,570488,22193,RED DINER WALL CLOCK,1,10/10/2011 17:12,16.63,14096.0,United Kingdom,16.63
389815,570488,22726,ALARM CLOCK BAKELIKE GREEN,2,10/10/2011 17:12,7.46,14096.0,United Kingdom,14.92
389816,570488,22727,ALARM CLOCK BAKELIKE RED ,1,10/10/2011 17:12,7.46,14096.0,United Kingdom,7.46
389817,570488,22729,ALARM CLOCK BAKELIKE ORANGE,1,10/10/2011 17:12,7.46,14096.0,United Kingdom,7.46
390052,570492,22726,ALARM CLOCK BAKELIKE GREEN,4,10/11/2011 8:23,3.75,14194.0,United Kingdom,15.0
390054,570492,22727,ALARM CLOCK BAKELIKE RED ,4,10/11/2011 8:23,3.75,14194.0,United Kingdom,15.0
390211,570501,23342,MINT DINER WALL CLOCK,2,10/11/2011 9:23,8.5,14857.0,United Kingdom,17.0
390612,570592,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,10/11/2011 11:37,8.29,,United Kingdom,8.29
390613,570592,22726,ALARM CLOCK BAKELIKE GREEN,6,10/11/2011 11:37,8.29,,United Kingdom,49.739999999999995
390614,570592,22727,ALARM CLOCK BAKELIKE RED ,6,10/11/2011 11:37,8.29,,United Kingdom,49.739999999999995
390615,570592,22729,ALARM CLOCK BAKELIKE ORANGE,1,10/11/2011 11:37,8.29,,United Kingdom,8.29
391212,570660,22193,RED DINER WALL CLOCK,24,10/11/2011 14:18,7.65,14866.0,United Kingdom,183.60000000000002
391232,570661,22726,ALARM CLOCK BAKELIKE GREEN,8,10/11/2011 14:19,3.75,17554.0,United Kingdom,30.0
391233,570661,22725,ALARM CLOCK BAKELIKE CHOCOLATE,8,10/11/2011 14:19,3.75,17554.0,United Kingdom,30.0
391234,570661,22727,ALARM CLOCK BAKELIKE RED ,8,10/11/2011 14:19,3.75,17554.0,United Kingdom,30.0
391235,570661,22730,ALARM CLOCK BAKELIKE IVORY,4,10/11/2011 14:19,3.75,17554.0,United Kingdom,15.0
391236,570661,22193,RED DINER WALL CLOCK,2,10/11/2011 14:19,8.5,17554.0,United Kingdom,17.0
391319,570668,84706F,RED PEONY TABLE CLOCK,2,10/11/2011 14:34,2.95,17837.0,United Kingdom,5.9
391744,570677,22730,ALARM CLOCK BAKELIKE IVORY,3,10/11/2011 15:10,3.75,12836.0,United Kingdom,11.25
391793,570680,22725,ALARM CLOCK BAKELIKE CHOCOLATE,3,10/11/2011 15:36,3.75,13969.0,United Kingdom,11.25
392047,570688,22726,ALARM CLOCK BAKELIKE GREEN,1,10/11/2011 16:29,7.46,,United Kingdom,7.46
392048,570688,22730,ALARM CLOCK BAKELIKE IVORY,1,10/11/2011 16:29,7.46,,United Kingdom,7.46
392105,570688,23342,MINT DINER WALL CLOCK,1,10/11/2011 16:29,16.63,,United Kingdom,16.63
392479,570693,22727,ALARM CLOCK BAKELIKE RED ,1,10/11/2011 16:50,3.75,16161.0,United Kingdom,3.75
392598,570701,23317,BLUE REFECTORY CLOCK ,4,10/12/2011 9:35,9.95,16652.0,United Kingdom,39.8
392599,570701,23316,RED REFECTORY CLOCK ,4,10/12/2011 9:35,9.95,16652.0,United Kingdom,39.8
392600,570701,23315,IVORY REFECTORY CLOCK,4,10/12/2011 9:35,9.95,16652.0,United Kingdom,39.8
392601,570701,22726,ALARM CLOCK BAKELIKE GREEN,12,10/12/2011 9:35,3.75,16652.0,United Kingdom,45.0
392602,570701,22730,ALARM CLOCK BAKELIKE IVORY,12,10/12/2011 9:35,3.75,16652.0,United Kingdom,45.0
392603,570701,22728,ALARM CLOCK BAKELIKE PINK,12,10/12/2011 9:35,3.75,16652.0,United Kingdom,45.0
392604,570701,22727,ALARM CLOCK BAKELIKE RED ,12,10/12/2011 9:35,3.75,16652.0,United Kingdom,45.0
392784,570718,22728,ALARM CLOCK BAKELIKE PINK,4,10/12/2011 10:36,3.75,12518.0,Germany,15.0
392787,570718,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,10/12/2011 10:36,3.75,12518.0,Germany,15.0
393381,570825,22730,ALARM CLOCK BAKELIKE IVORY,8,10/12/2011 12:59,3.75,18229.0,United Kingdom,30.0
393382,570825,22193,RED DINER WALL CLOCK,4,10/12/2011 12:59,8.5,18229.0,United Kingdom,34.0
393773,570852,22191,IVORY DINER WALL CLOCK,2,10/12/2011 14:48,8.5,13078.0,United Kingdom,17.0
393774,570852,22192,BLUE DINER WALL CLOCK,2,10/12/2011 14:48,8.5,13078.0,United Kingdom,17.0
393775,570852,23342,MINT DINER WALL CLOCK,2,10/12/2011 14:48,8.5,13078.0,United Kingdom,17.0
393781,570852,22728,ALARM CLOCK BAKELIKE PINK,4,10/12/2011 14:48,3.75,13078.0,United Kingdom,15.0
393849,570856,22726,ALARM CLOCK BAKELIKE GREEN,4,10/12/2011 15:01,3.75,13464.0,United Kingdom,15.0
393850,570856,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,10/12/2011 15:01,3.75,13464.0,United Kingdom,15.0
393851,570856,22730,ALARM CLOCK BAKELIKE IVORY,4,10/12/2011 15:01,3.75,13464.0,United Kingdom,15.0
393852,570856,22728,ALARM CLOCK BAKELIKE PINK,4,10/12/2011 15:01,3.75,13464.0,United Kingdom,15.0
393961,570863,22726,ALARM CLOCK BAKELIKE GREEN,8,10/12/2011 15:39,3.75,15144.0,United Kingdom,30.0
393962,570863,22725,ALARM CLOCK BAKELIKE CHOCOLATE,8,10/12/2011 15:39,3.75,15144.0,United Kingdom,30.0
393963,570863,22730,ALARM CLOCK BAKELIKE IVORY,8,10/12/2011 15:39,3.75,15144.0,United Kingdom,30.0
393964,570863,22728,ALARM CLOCK BAKELIKE PINK,8,10/12/2011 15:39,3.75,15144.0,United Kingdom,30.0
393965,570863,22727,ALARM CLOCK BAKELIKE RED ,8,10/12/2011 15:39,3.75,15144.0,United Kingdom,30.0
394216,570871,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,10/12/2011 16:36,7.46,,United Kingdom,7.46
394246,570871,23179,CLOCK MAGNET MUM'S KITCHEN,1,10/12/2011 16:36,5.79,,United Kingdom,5.79
394515,570872,22728,ALARM CLOCK BAKELIKE PINK,1,10/12/2011 16:40,7.46,,United Kingdom,7.46
394715,570879,22725,ALARM CLOCK BAKELIKE CHOCOLATE,8,10/13/2011 8:42,3.75,12685.0,France,30.0
394716,570879,22727,ALARM CLOCK BAKELIKE RED ,12,10/13/2011 8:42,3.75,12685.0,France,45.0
394717,570879,22726,ALARM CLOCK BAKELIKE GREEN,4,10/13/2011 8:42,3.75,12685.0,France,15.0
394806,570885,22728,ALARM CLOCK BAKELIKE PINK,4,10/13/2011 10:20,3.75,14211.0,United Kingdom,15.0
395384,571034,22726,ALARM CLOCK BAKELIKE GREEN,4,10/13/2011 12:47,3.75,12359.0,Cyprus,15.0
395385,571034,22727,ALARM CLOCK BAKELIKE RED ,4,10/13/2011 12:47,3.75,12359.0,Cyprus,15.0
395386,571034,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,10/13/2011 12:47,3.75,12359.0,Cyprus,15.0
395439,571034,23315,IVORY REFECTORY CLOCK,2,10/13/2011 12:47,9.95,12359.0,Cyprus,19.9
395440,571034,22728,ALARM CLOCK BAKELIKE PINK,4,10/13/2011 12:47,3.75,12359.0,Cyprus,15.0
395500,571035,23316,RED REFECTORY CLOCK ,2,10/13/2011 12:50,9.95,12446.0,RSA,19.9
395508,571035,22727,ALARM CLOCK BAKELIKE RED ,4,10/13/2011 12:50,3.75,12446.0,RSA,15.0
395979,571053,23341,PINK DINER WALL CLOCK,2,10/13/2011 13:53,8.5,12631.0,Finland,17.0
395980,571053,23342,MINT DINER WALL CLOCK,2,10/13/2011 13:53,8.5,12631.0,Finland,17.0
396261,571061,22193,RED DINER WALL CLOCK,1,10/13/2011 14:33,16.63,,United Kingdom,16.63
396294,571061,22730,ALARM CLOCK BAKELIKE IVORY,1,10/13/2011 14:33,8.29,,United Kingdom,8.29
396751,571090,22728,ALARM CLOCK BAKELIKE PINK,4,10/13/2011 15:28,3.75,15271.0,United Kingdom,15.0
396828,571101,23315,IVORY REFECTORY CLOCK,2,10/13/2011 15:49,9.95,16570.0,United Kingdom,19.9
396829,571101,23316,RED REFECTORY CLOCK ,2,10/13/2011 15:49,9.95,16570.0,United Kingdom,19.9
396830,571101,23317,BLUE REFECTORY CLOCK ,2,10/13/2011 15:49,9.95,16570.0,United Kingdom,19.9
396839,571101,22726,ALARM CLOCK BAKELIKE GREEN,6,10/13/2011 15:49,3.75,16570.0,United Kingdom,22.5
396840,571101,22727,ALARM CLOCK BAKELIKE RED ,6,10/13/2011 15:49,3.75,16570.0,United Kingdom,22.5
396841,571101,22729,ALARM CLOCK BAKELIKE ORANGE,6,10/13/2011 15:49,3.75,16570.0,United Kingdom,22.5
397028,571117,23178,JAM CLOCK MAGNET,6,10/13/2011 17:51,2.89,16224.0,United Kingdom,17.34
397029,571117,22726,ALARM CLOCK BAKELIKE GREEN,4,10/13/2011 17:51,3.75,16224.0,United Kingdom,15.0
397101,571119,22725,ALARM CLOCK BAKELIKE CHOCOLATE,7,10/14/2011 9:04,8.29,,United Kingdom,58.029999999999994
397102,571119,22726,ALARM CLOCK BAKELIKE GREEN,17,10/14/2011 9:04,8.29,,United Kingdom,140.92999999999998
397103,571119,22727,ALARM CLOCK BAKELIKE RED ,9,10/14/2011 9:04,8.29,,United Kingdom,74.60999999999999
397104,571119,22729,ALARM CLOCK BAKELIKE ORANGE,4,10/14/2011 9:04,8.29,,United Kingdom,33.16
397530,571188,22727,ALARM CLOCK BAKELIKE RED ,4,10/14/2011 11:42,3.75,12783.0,Portugal,15.0
397531,571188,22726,ALARM CLOCK BAKELIKE GREEN,4,10/14/2011 11:42,3.75,12783.0,Portugal,15.0
397532,571188,22193,RED DINER WALL CLOCK,2,10/14/2011 11:42,8.5,12783.0,Portugal,17.0
397533,571188,22191,IVORY DINER WALL CLOCK,2,10/14/2011 11:42,8.5,12783.0,Portugal,17.0
397534,571188,23342,MINT DINER WALL CLOCK,2,10/14/2011 11:42,8.5,12783.0,Portugal,17.0
397535,571188,23317,BLUE REFECTORY CLOCK ,2,10/14/2011 11:42,9.95,12783.0,Portugal,19.9
397755,571203,23341,PINK DINER WALL CLOCK,2,10/14/2011 12:33,8.5,17677.0,United Kingdom,17.0
397855,571212,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,10/14/2011 12:53,3.75,12856.0,United Kingdom,3.75
397856,571212,22728,ALARM CLOCK BAKELIKE PINK,2,10/14/2011 12:53,3.75,12856.0,United Kingdom,7.5
398167,571224,22730,ALARM CLOCK BAKELIKE IVORY,4,10/14/2011 13:41,3.75,13136.0,United Kingdom,15.0
398301,571231,22191,IVORY DINER WALL CLOCK,2,10/14/2011 14:22,8.5,15856.0,United Kingdom,17.0
398302,571231,22192,BLUE DINER WALL CLOCK,2,10/14/2011 14:22,8.5,15856.0,United Kingdom,17.0
398303,571231,22193,RED DINER WALL CLOCK,2,10/14/2011 14:22,8.5,15856.0,United Kingdom,17.0
398329,571238,22727,ALARM CLOCK BAKELIKE RED ,4,10/14/2011 14:44,3.75,14290.0,United Kingdom,15.0
398330,571238,22726,ALARM CLOCK BAKELIKE GREEN,4,10/14/2011 14:44,3.75,14290.0,United Kingdom,15.0
398337,571238,22728,ALARM CLOCK BAKELIKE PINK,4,10/14/2011 14:44,3.75,14290.0,United Kingdom,15.0
398396,571240,22728,ALARM CLOCK BAKELIKE PINK,4,10/14/2011 14:55,3.75,12562.0,France,15.0
398397,571240,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,10/14/2011 14:55,3.75,12562.0,France,15.0
398689,571257,85168B,BLACK BAROQUE CARRIAGE CLOCK,1,10/14/2011 17:17,8.29,,United Kingdom,8.29
398799,571257,22727,ALARM CLOCK BAKELIKE RED ,1,10/14/2011 17:17,7.46,,United Kingdom,7.46
398980,571266,22727,ALARM CLOCK BAKELIKE RED ,4,10/16/2011 11:41,3.75,17769.0,United Kingdom,15.0
398981,571266,22726,ALARM CLOCK BAKELIKE GREEN,4,10/16/2011 11:41,3.75,17769.0,United Kingdom,15.0
399433,571280,22728,ALARM CLOCK BAKELIKE PINK,1,10/16/2011 13:08,3.75,18122.0,United Kingdom,3.75
399522,571281,85168B,BLACK BAROQUE CARRIAGE CLOCK,8,10/16/2011 13:23,8.5,14088.0,United Kingdom,68.0
399523,571281,85163A,WHITE BAROQUE WALL CLOCK ,5,10/16/2011 13:23,10.95,14088.0,United Kingdom,54.75
399697,571284,22191,IVORY DINER WALL CLOCK,1,10/16/2011 14:07,8.5,14562.0,United Kingdom,8.5
399928,571290,23315,IVORY REFECTORY CLOCK,2,10/16/2011 15:32,9.95,17183.0,United Kingdom,19.9
399933,571290,22730,ALARM CLOCK BAKELIKE IVORY,4,10/16/2011 15:32,3.75,17183.0,United Kingdom,15.0
399934,571290,22191,IVORY DINER WALL CLOCK,2,10/16/2011 15:32,8.5,17183.0,United Kingdom,17.0
399993,571292,23316,RED REFECTORY CLOCK ,1,10/16/2011 15:45,9.95,15311.0,United Kingdom,9.95
400109,571296,22726,ALARM CLOCK BAKELIKE GREEN,1,10/16/2011 16:13,3.75,13760.0,United Kingdom,3.75
400283,571305,22728,ALARM CLOCK BAKELIKE PINK,1,10/17/2011 9:55,8.29,,United Kingdom,8.29
400323,571305,84661b,BLACK SQUARE TABLE CLOCK,1,10/17/2011 9:55,4.96,,United Kingdom,4.96
400345,571306,22191,IVORY DINER WALL CLOCK,2,10/17/2011 9:57,8.5,16701.0,United Kingdom,17.0
400346,571306,22192,BLUE DINER WALL CLOCK,2,10/17/2011 9:57,8.5,16701.0,United Kingdom,17.0
400787,571372,22727,ALARM CLOCK BAKELIKE RED ,1,10/17/2011 11:55,3.75,17201.0,United Kingdom,3.75
400803,571377,22728,ALARM CLOCK BAKELIKE PINK,4,10/17/2011 11:56,3.75,14911.0,EIRE,15.0
400843,571404,22728,ALARM CLOCK BAKELIKE PINK,4,10/17/2011 12:04,3.75,17520.0,United Kingdom,15.0
400941,571408,22726,ALARM CLOCK BAKELIKE GREEN,1,10/17/2011 12:22,3.75,15012.0,United Kingdom,3.75
401135,571425,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,10/17/2011 12:41,3.75,14911.0,EIRE,15.0
401136,571425,22730,ALARM CLOCK BAKELIKE IVORY,4,10/17/2011 12:41,3.75,14911.0,EIRE,15.0
401303,571433,22193,RED DINER WALL CLOCK,2,10/17/2011 13:19,8.5,13015.0,United Kingdom,17.0
401304,571433,22191,IVORY DINER WALL CLOCK,2,10/17/2011 13:19,8.5,13015.0,United Kingdom,17.0
401305,571433,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,10/17/2011 13:19,3.75,13015.0,United Kingdom,15.0
401306,571433,22730,ALARM CLOCK BAKELIKE IVORY,4,10/17/2011 13:19,3.75,13015.0,United Kingdom,15.0
401307,571433,22726,ALARM CLOCK BAKELIKE GREEN,4,10/17/2011 13:19,3.75,13015.0,United Kingdom,15.0
401616,571441,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,10/17/2011 13:31,7.46,14096.0,United Kingdom,7.46
401617,571441,22728,ALARM CLOCK BAKELIKE PINK,1,10/17/2011 13:31,7.46,14096.0,United Kingdom,7.46
401667,571441,23179,CLOCK MAGNET MUM'S KITCHEN,1,10/17/2011 13:31,5.79,14096.0,United Kingdom,5.79
401958,571456,22729,ALARM CLOCK BAKELIKE ORANGE,1,10/17/2011 13:57,3.75,16729.0,United Kingdom,3.75
401960,571456,22727,ALARM CLOCK BAKELIKE RED ,8,10/17/2011 13:57,3.75,16729.0,United Kingdom,30.0
401961,571456,22728,ALARM CLOCK BAKELIKE PINK,8,10/17/2011 13:57,3.75,16729.0,United Kingdom,30.0
401962,571456,22729,ALARM CLOCK BAKELIKE ORANGE,2,10/17/2011 13:57,3.75,16729.0,United Kingdom,7.5
401963,571456,22726,ALARM CLOCK BAKELIKE GREEN,6,10/17/2011 13:57,3.75,16729.0,United Kingdom,22.5
402110,571465,22726,ALARM CLOCK BAKELIKE GREEN,1,10/17/2011 14:29,3.75,14830.0,United Kingdom,3.75
402310,571486,22727,ALARM CLOCK BAKELIKE RED ,4,10/17/2011 14:59,3.75,17612.0,United Kingdom,15.0
402574,571505,84661B,BLACK SQUARE TABLE CLOCK,33,10/17/2011 15:19,2.55,17244.0,United Kingdom,84.14999999999999
402778,571508,22727,ALARM CLOCK BAKELIKE RED ,1,10/17/2011 15:27,7.46,,United Kingdom,7.46
403187,571554,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,10/18/2011 9:13,8.29,,United Kingdom,33.16
403188,571554,22726,ALARM CLOCK BAKELIKE GREEN,8,10/18/2011 9:13,8.29,,United Kingdom,66.32
403189,571554,22727,ALARM CLOCK BAKELIKE RED ,7,10/18/2011 9:13,8.29,,United Kingdom,58.029999999999994
403276,571559,22191,IVORY DINER WALL CLOCK,12,10/18/2011 9:32,7.65,14911.0,EIRE,91.80000000000001
403292,571559,23341,PINK DINER WALL CLOCK,2,10/18/2011 9:32,8.5,14911.0,EIRE,17.0
403293,571559,23342,MINT DINER WALL CLOCK,2,10/18/2011 9:32,8.5,14911.0,EIRE,17.0
403294,571559,22192,BLUE DINER WALL CLOCK,2,10/18/2011 9:32,8.5,14911.0,EIRE,17.0
403316,571560,22191,IVORY DINER WALL CLOCK,2,10/18/2011 9:54,8.5,14897.0,United Kingdom,17.0
403317,571560,22193,RED DINER WALL CLOCK,2,10/18/2011 9:54,8.5,14897.0,United Kingdom,17.0
403318,571560,22192,BLUE DINER WALL CLOCK,2,10/18/2011 9:54,8.5,14897.0,United Kingdom,17.0
403319,571560,23341,PINK DINER WALL CLOCK,2,10/18/2011 9:54,8.5,14897.0,United Kingdom,17.0
403320,571560,23342,MINT DINER WALL CLOCK,2,10/18/2011 9:54,8.5,14897.0,United Kingdom,17.0
403324,571561,22728,ALARM CLOCK BAKELIKE PINK,4,10/18/2011 10:02,3.75,14015.0,United Kingdom,15.0
403325,571561,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,10/18/2011 10:02,3.75,14015.0,United Kingdom,15.0
403464,571601,22725,ALARM CLOCK BAKELIKE CHOCOLATE,2,10/18/2011 10:53,3.75,17073.0,United Kingdom,7.5
403465,571601,22726,ALARM CLOCK BAKELIKE GREEN,2,10/18/2011 10:53,3.75,17073.0,United Kingdom,7.5
403466,571601,22727,ALARM CLOCK BAKELIKE RED ,2,10/18/2011 10:53,3.75,17073.0,United Kingdom,7.5
403467,571601,22728,ALARM CLOCK BAKELIKE PINK,2,10/18/2011 10:53,3.75,17073.0,United Kingdom,7.5
403471,571601,22191,IVORY DINER WALL CLOCK,1,10/18/2011 10:53,8.5,17073.0,United Kingdom,8.5
403472,571601,22192,BLUE DINER WALL CLOCK,1,10/18/2011 10:53,8.5,17073.0,United Kingdom,8.5
403473,571601,23342,MINT DINER WALL CLOCK,1,10/18/2011 10:53,8.5,17073.0,United Kingdom,8.5
403475,571601,23317,BLUE REFECTORY CLOCK ,1,10/18/2011 10:53,9.95,17073.0,United Kingdom,9.95
403477,571601,23181,BULL DOG BOTTLE TOP WALL CLOCK,2,10/18/2011 10:53,8.25,17073.0,United Kingdom,16.5
403921,571657,22728,ALARM CLOCK BAKELIKE PINK,4,10/18/2011 12:44,3.75,13835.0,United Kingdom,15.0
403922,571657,22727,ALARM CLOCK BAKELIKE RED ,4,10/18/2011 12:44,3.75,13835.0,United Kingdom,15.0
403989,571660,23341,PINK DINER WALL CLOCK,4,10/18/2011 12:49,8.5,16191.0,United Kingdom,34.0
403990,571660,22192,BLUE DINER WALL CLOCK,4,10/18/2011 12:49,8.5,16191.0,United Kingdom,34.0
403991,571660,22728,ALARM CLOCK BAKELIKE PINK,4,10/18/2011 12:49,3.75,16191.0,United Kingdom,15.0
403992,571660,22726,ALARM CLOCK BAKELIKE GREEN,4,10/18/2011 12:49,3.75,16191.0,United Kingdom,15.0
404428,571676,22193,RED DINER WALL CLOCK,1,10/18/2011 13:29,8.5,16910.0,United Kingdom,8.5
404429,571676,23342,MINT DINER WALL CLOCK,1,10/18/2011 13:29,8.5,16910.0,United Kingdom,8.5
405104,571712,22729,ALARM CLOCK BAKELIKE ORANGE,1,10/18/2011 16:46,3.75,14056.0,United Kingdom,3.75
405287,571713,22726,ALARM CLOCK BAKELIKE GREEN,1,10/18/2011 16:58,7.46,,United Kingdom,7.46
405317,571713,23178,JAM CLOCK MAGNET,1,10/18/2011 16:58,5.79,,United Kingdom,5.79
405749,571716,22727,ALARM CLOCK BAKELIKE RED ,2,10/18/2011 17:05,7.46,,United Kingdom,14.92
405813,571716,23341,PINK DINER WALL CLOCK,1,10/18/2011 17:05,16.63,,United Kingdom,16.63
405983,571724,22726,ALARM CLOCK BAKELIKE GREEN,4,10/19/2011 8:20,3.75,12572.0,Germany,15.0
405984,571724,22727,ALARM CLOCK BAKELIKE RED ,4,10/19/2011 8:20,3.75,12572.0,Germany,15.0
406020,571726,23342,MINT DINER WALL CLOCK,4,10/19/2011 9:00,8.5,16191.0,United Kingdom,34.0
406022,571726,22726,ALARM CLOCK BAKELIKE GREEN,4,10/19/2011 9:00,3.75,16191.0,United Kingdom,15.0
406023,571726,22728,ALARM CLOCK BAKELIKE PINK,4,10/19/2011 9:00,3.75,16191.0,United Kingdom,15.0
406081,571732,22728,ALARM CLOCK BAKELIKE PINK,4,10/19/2011 9:58,3.75,16298.0,United Kingdom,15.0
406082,571732,22726,ALARM CLOCK BAKELIKE GREEN,4,10/19/2011 9:58,3.75,16298.0,United Kingdom,15.0
